account_id,customer_id,account_type,balance
119088,25658,Savings,23656865.72
119089,79320,Savings,39770171.58
119090,67511,Salary,29237824.93
119091,11790,Savings,6208063.06
119092,57640,Current,45641325.52
119093,68339,Current,2194776.95
119094,50899,Salary,39514131.55
119095,76814,Salary,37155227.95
119096,61541,Current,33925009.34
119097,82793,Salary,11610628.14
119098,91824,Current,2032850.98
119099,19205,Current,15012934.73
119100,70811,Current,47491670.25
119101,24490,Savings,7623024.18
119102,78641,Salary,26483315.66
119103,59261,Current,3380364.35
119104,39340,Salary,10022856.76
119105,91079,Savings,147605.52
119106,68722,Savings,31307909.86
119107,5495,Salary,34154859.01
119108,21055,Salary,21399803.8
119109,73326,Salary,38293465.56
119110,10043,Current,21087510.06
119111,36994,Current,41913036.49
119112,86679,Salary,16129031.59
119113,53768,Salary,16599007.82
119114,91201,Current,35954323.06
119115,4964,Savings,3975958.63
119116,13059,Current,33007319.85
119117,69533,Savings,1757484.89
119118,51467,Current,12333228.52
119119,98513,Current,18631352.09
119120,4027,Current,47742070.18
119121,10134,Savings,23188808.24
119122,23190,Savings,43947891.97
119123,21034,Current,9959170.8
119124,87869,Current,37694924.93
119125,80125,Savings,33080959.88
119126,90504,Current,37403178.37
119127,12462,Salary,12370255.26
119128,58160,Savings,34976871.61
119129,43647,Savings,36652712.76
119130,20035,Savings,11835762.29
119131,32502,Salary,24238772.42
119132,76431,Savings,31936034.09
119133,90715,Savings,30773082.13
119134,9438,Salary,30859202.99
119135,66021,Salary,23908780.26
119136,9170,Salary,20228336.4
119137,85960,Salary,240807.39
119138,36183,Salary,22340057.05
119139,82038,Savings,36632451.53
119140,24046,Savings,33087197.86
119141,2230,Savings,31609073.84
119142,47913,Salary,49815885.93
119143,66033,Current,30085267.83
119144,30250,Savings,24214249.36
119145,24843,Savings,33913267.91
119146,52380,Current,48714897.53
119147,45665,Current,17389385.15
119148,15269,Current,3621565.3
119149,74601,Savings,21428057.86
119150,54436,Savings,38355146.6
119151,12866,Salary,43719825.68
119152,40548,Savings,34315336.21
119153,76682,Current,20017688.78
119154,46197,Salary,7790101.66
119155,61775,Current,22146077.39
119156,1853,Salary,2698982.25
119157,76396,Salary,28629363.12
119158,75199,Salary,27737660.54
119159,56696,Savings,16492477.33
119160,35349,Salary,43124742.79
119161,67877,Salary,43400090.05
119162,37968,Savings,40433511.22
119163,2126,Savings,3752067.44
119164,33608,Savings,37265309.64
119165,35756,Current,40727957.34
119166,95000,Salary,9549846.49
119167,75576,Salary,15487092.41
119168,1320,Salary,34427268.22
119169,27852,Savings,23121746.49
119170,96389,Current,29629541.8
119171,3900,Current,39501556.34
119172,22242,Salary,28767699.84
119173,52148,Savings,22971246.14
119174,92980,Current,27151257.27
119175,39825,Current,13933152.28
119176,29881,Current,12833320.45
119177,20925,Savings,29135392.69
119178,51455,Savings,10008691.44
119179,21151,Current,32953469.64
119180,24527,Current,43748558.45
119181,33797,Current,46132487.22
119182,60878,Savings,14096134.47
119183,94293,Current,26306095.36
119184,15521,Current,5880927.48
119185,21503,Savings,14909369.92
119186,25797,Current,1864793.26
119187,80514,Current,12075273.87
119188,40878,Current,13045591.29
119189,55289,Current,42431513.78
119190,74768,Current,11120640.07
119191,77122,Savings,20614375.12
119192,34524,Current,31528857.09
119193,52545,Savings,35615911.84
119194,91203,Savings,40334088.76
119195,98366,Current,42130314.71
119196,36909,Current,49463988.2
119197,65611,Savings,31359716.85
119198,11474,Savings,9781994.43
119199,45765,Savings,39689055.82
119200,5153,Salary,33421736.07
119201,87911,Current,44425320.38
119202,92127,Salary,17278335.03
119203,33756,Savings,1844575.28
119204,70523,Savings,15873382.0
119205,61851,Salary,31653866.58
119206,8254,Current,41737534.72
119207,70772,Current,26831307.49
119208,68302,Salary,11474949.69
119209,67184,Savings,42278651.37
119210,74379,Savings,37680609.52
119211,99432,Salary,11575852.21
119212,15115,Salary,47021084.72
119213,90029,Savings,41452908.94
119214,51393,Savings,41502331.45
119215,2705,Salary,49849766.12
119216,98795,Current,31268936.55
119217,47578,Salary,34888133.08
119218,14191,Salary,12000766.57
119219,90820,Salary,2082479.33
119220,80319,Current,16134251.8
119221,83053,Current,13457921.11
119222,15399,Savings,48501276.4
119223,78368,Current,31674968.1
119224,93923,Salary,7318424.18
119225,67966,Savings,38942683.07
119226,93923,Savings,955734.84
119227,32454,Salary,38985180.34
119228,13128,Savings,8178526.06
119229,67759,Savings,10018360.78
119230,2233,Salary,14109924.29
119231,11126,Savings,10659520.66
119232,4611,Salary,23523756.02
119233,31770,Salary,9239267.74
119234,43700,Savings,4427547.11
119235,32319,Savings,13884670.52
119236,3582,Salary,5725108.64
119237,28774,Savings,30507252.65
119238,46420,Salary,44669602.52
119239,16320,Savings,34803228.15
119240,31441,Current,2795984.06
119241,32247,Current,27003422.31
119242,46883,Current,45046645.88
119243,50694,Salary,23490719.13
119244,89539,Current,10807245.44
119245,50672,Salary,39555849.86
119246,38700,Salary,27340275.54
119247,6142,Current,299225.85
119248,53603,Savings,35608524.02
119249,6593,Salary,17811141.62
119250,90693,Savings,6836138.16
119251,19792,Salary,3415199.33
119252,12432,Salary,38697794.14
119253,11593,Salary,43270081.96
119254,85318,Current,36122605.11
119255,84755,Salary,10792597.34
119256,11990,Salary,40173530.48
119257,17456,Current,44623956.54
119258,34464,Savings,45864892.62
119259,43739,Current,46254628.69
119260,75921,Salary,41975201.59
119261,4635,Salary,39092922.5
119262,51235,Savings,41559121.42
119263,73570,Salary,36926268.86
119264,64608,Current,45067854.91
119265,90399,Current,9106781.2
119266,43026,Current,7208773.21
119267,95305,Savings,38558934.3
119268,53519,Salary,6714064.34
119269,1839,Current,8048433.34
119270,3591,Savings,38715289.94
119271,33604,Savings,42751081.21
119272,5531,Current,18920381.52
119273,3596,Salary,4010965.33
119274,3357,Current,2131080.21
119275,80425,Current,2729427.9
119276,7631,Salary,25087114.08
119277,54506,Savings,30429199.74
119278,11192,Savings,13602155.82
119279,42131,Current,12170460.88
119280,6776,Savings,14175769.7
119281,83686,Salary,1470858.44
119282,32386,Salary,869071.02
119283,93962,Savings,49267982.51
119284,30631,Salary,39392112.85
119285,94789,Salary,27300395.86
119286,99189,Savings,5412071.24
119287,88605,Salary,18507183.75
119288,69173,Savings,41439891.76
119289,95426,Current,116528.77
119290,95892,Savings,29012122.61
119291,77489,Current,32773300.61
119292,57707,Current,2119156.12
119293,60831,Current,20600023.99
119294,22953,Current,24030039.75
119295,12355,Savings,39054995.24
119296,92461,Salary,3984780.92
119297,70350,Salary,44229707.65
119298,75610,Salary,28361748.09
119299,54349,Current,47350999.26
119300,51831,Salary,12512040.39
119301,3810,Savings,45749571.13
119302,6641,Savings,15280137.38
119303,49013,Savings,4167705.14
119304,39031,Savings,42749722.66
119305,68810,Current,27560335.44
119306,20541,Savings,16263578.81
119307,86792,Current,29039508.85
119308,44460,Savings,41341828.53
119309,8191,Savings,5715706.44
119310,88058,Savings,41907449.96
119311,62046,Salary,37968232.83
119312,89891,Current,31297611.82
119313,13782,Savings,5278528.08
119314,72047,Current,831561.2
119315,84641,Current,27898079.24
119316,60463,Savings,16718251.1
119317,75415,Salary,28293178.32
119318,24392,Salary,11217673.22
119319,23395,Savings,32089428.38
119320,95828,Savings,28166096.11
119321,26693,Savings,19362475.64
119322,75166,Salary,37106114.79
119323,61642,Savings,23504458.24
119324,59076,Savings,42509397.48
119325,13445,Current,1931126.98
119326,73923,Savings,15875356.65
119327,79378,Savings,9634437.78
119328,34165,Salary,34685012.95
119329,61573,Savings,45469628.16
119330,14181,Salary,19864222.29
119331,81534,Current,32228518.45
119332,65551,Salary,40751075.74
119333,45871,Salary,10333271.9
119334,9498,Current,20849128.65
119335,73748,Savings,10401687.04
119336,16867,Salary,39431676.94
119337,40316,Salary,26321513.85
119338,77751,Savings,24781315.27
119339,91210,Current,13191019.55
119340,23127,Savings,24550085.05
119341,73488,Savings,11885726.87
119342,86680,Current,21230822.68
119343,92876,Current,36212670.4
119344,41350,Salary,10970745.05
119345,5345,Current,40139852.83
119346,48853,Current,36905224.31
119347,23367,Current,4982646.62
119348,25339,Salary,6713470.12
119349,8154,Current,13742925.89
119350,48970,Current,22878201.52
119351,53298,Current,44438167.75
119352,81284,Current,14062725.4
119353,71400,Savings,42410325.9
119354,38196,Current,21598569.86
119355,58112,Current,16655442.35
119356,44590,Current,1535302.3
119357,10972,Savings,8151276.54
119358,44575,Salary,48232295.91
119359,47530,Savings,10813457.86
119360,49282,Savings,47293990.57
119361,95993,Salary,5548339.92
119362,38055,Current,19976176.33
119363,10766,Salary,814283.13
119364,70350,Salary,20153283.9
119365,55166,Savings,13578418.0
119366,85109,Salary,15919660.63
119367,72026,Salary,47599134.91
119368,28560,Savings,27787945.95
119369,58331,Savings,10335329.0
119370,39559,Savings,4723661.15
119371,870,Salary,5046168.31
119372,77499,Current,44740163.85
119373,27728,Current,19251477.49
119374,50626,Current,38855986.49
119375,70811,Salary,40713816.28
119376,1974,Salary,18877385.52
119377,94554,Current,27299400.94
119378,62784,Savings,33260053.05
119379,95929,Salary,5430851.08
119380,84043,Current,44384172.3
119381,83207,Salary,32536746.96
119382,35339,Current,2064360.36
119383,5234,Current,40749009.47
119384,61910,Savings,29576048.45
119385,98470,Current,48890370.91
119386,9855,Current,1756930.87
119387,32255,Salary,30985443.29
119388,95070,Salary,14841747.48
119389,22131,Savings,2629901.04
119390,82255,Salary,30312365.99
119391,7216,Savings,10319286.34
119392,5551,Savings,7504979.09
119393,91268,Salary,31262179.1
119394,38991,Current,3767959.82
119395,31713,Savings,24611743.7
119396,3737,Salary,21092164.52
119397,16938,Current,23963534.52
119398,28954,Savings,36863989.28
119399,91490,Current,46110485.58
119400,58743,Salary,42730158.44
119401,36765,Salary,20752733.22
119402,99626,Salary,30182365.78
119403,59133,Savings,11585238.73
119404,11764,Salary,17891764.39
119405,90174,Current,5491164.89
119406,25851,Salary,31564844.9
119407,28386,Salary,9394492.59
119408,22276,Salary,39671226.55
119409,84834,Salary,45221300.42
119410,40955,Salary,40221273.95
119411,29402,Savings,21864314.81
119412,92700,Savings,33847691.95
119413,18369,Savings,5959230.45
119414,88911,Current,6307000.7
119415,50863,Salary,15869999.56
119416,50606,Savings,48200676.49
119417,9741,Current,43849411.78
119418,73294,Current,23789596.83
119419,97842,Current,19567881.39
119420,75538,Salary,25856119.27
119421,75565,Current,3698936.53
119422,1721,Savings,7212069.01
119423,94924,Current,18646166.22
119424,70283,Salary,548060.99
119425,63889,Current,35565101.43
119426,94798,Current,34293715.34
119427,4691,Savings,48722480.96
119428,17674,Savings,6179669.53
119429,2741,Current,14558903.41
119430,63671,Current,34247256.99
119431,45921,Savings,33078618.52
119432,68391,Savings,9081875.71
119433,314,Salary,34907477.92
119434,75767,Savings,41753949.23
119435,75764,Current,44056076.48
119436,20212,Salary,7455412.59
119437,72684,Savings,5703360.67
119438,19138,Salary,37465366.47
119439,72398,Current,47834178.81
119440,12332,Savings,44915718.29
119441,34751,Current,47689453.22
119442,71017,Savings,8701786.43
119443,67677,Salary,49322796.38
119444,27793,Savings,15521366.59
119445,47107,Savings,16181953.04
119446,55548,Salary,12881437.56
119447,44870,Salary,46870928.66
119448,99912,Salary,32645360.61
119449,11043,Salary,47175929.08
119450,75374,Salary,4879871.45
119451,84207,Current,1134355.06
119452,70670,Savings,17051285.05
119453,23311,Current,32733713.42
119454,73950,Current,17034606.3
119455,26081,Current,39407018.34
119456,51790,Salary,21526280.37
119457,80565,Salary,38582169.28
119458,82710,Salary,32071090.84
119459,2131,Salary,19507906.4
119460,3018,Current,33840030.5
119461,52591,Current,17721533.32
119462,61560,Salary,16686643.12
119463,91506,Current,41940205.82
119464,83907,Salary,27444769.56
119465,78361,Current,6594304.25
119466,40465,Salary,13599059.15
119467,28425,Savings,24976857.36
119468,79772,Salary,20469916.73
119469,64030,Salary,32089418.0
119470,80362,Current,24816476.71
119471,54685,Salary,48384841.03
119472,22420,Savings,26635000.75
119473,78719,Current,27850989.16
119474,52584,Savings,30872247.33
119475,38862,Savings,44836681.31
119476,3166,Savings,29318465.57
119477,87175,Salary,37932467.22
119478,61435,Savings,3825206.17
119479,18140,Current,29635258.93
119480,25592,Salary,10090641.09
119481,9071,Salary,13667305.39
119482,62630,Savings,23063674.6
119483,91620,Salary,19003723.01
119484,29507,Savings,19983560.02
119485,14241,Current,36696600.09
119486,55650,Salary,24070247.9
119487,94704,Current,15797073.41
119488,54774,Salary,37026693.23
119489,96772,Current,28219125.17
119490,51106,Current,16187638.17
119491,34077,Salary,24685044.3
119492,78645,Current,7563581.49
119493,38484,Salary,47649265.65
119494,96573,Salary,25928584.42
119495,7130,Current,45829143.26
119496,84037,Current,15236641.25
119497,21872,Savings,34512366.06
119498,48775,Savings,24859918.72
119499,82959,Salary,47655299.6
119500,93517,Savings,31587242.04
119501,31495,Salary,9543875.15
119502,23737,Savings,3237607.99
119503,47792,Current,48876252.33
119504,75086,Savings,18405977.1
119505,27537,Salary,31172741.53
119506,86084,Current,37848635.99
119507,7207,Salary,18137454.41
119508,50513,Salary,41364694.34
119509,58700,Savings,18655076.57
119510,18607,Savings,8550106.6
119511,87189,Salary,26878647.02
119512,46933,Salary,22888108.81
119513,40226,Salary,29229528.74
119514,98700,Salary,27558093.29
119515,89220,Current,31793146.21
119516,23807,Savings,17528088.25
119517,34506,Savings,16668454.37
119518,7339,Salary,16720975.59
119519,68132,Current,2089405.38
119520,76545,Salary,34930528.77
119521,24230,Savings,10105331.44
119522,30745,Current,41995176.79
119523,31824,Current,6132409.69
119524,78056,Savings,33040154.44
119525,31429,Current,45691229.81
119526,35361,Savings,29343137.8
119527,83635,Current,7194391.14
119528,57152,Current,31050745.05
119529,86541,Salary,5293960.13
119530,20738,Current,35753844.9
119531,89781,Current,14742261.81
119532,38073,Salary,19211759.06
119533,86525,Savings,9517741.93
119534,4598,Salary,30041796.0
119535,93018,Salary,43151845.49
119536,33236,Salary,16480788.89
119537,10751,Salary,46814304.9
119538,59005,Current,44208936.41
119539,38525,Salary,28129983.69
119540,22768,Salary,48669991.3
119541,77815,Current,44097529.38
119542,86860,Current,16715176.12
119543,12721,Savings,1482273.82
119544,15602,Salary,13877010.81
119545,85951,Savings,16649393.76
119546,43402,Salary,22757479.85
119547,13515,Savings,13452465.81
119548,35359,Savings,20162887.57
119549,73724,Savings,29420955.19
119550,76875,Salary,19424703.44
119551,35681,Current,15118302.38
119552,104,Savings,19885482.64
119553,5757,Savings,19867302.65
119554,32585,Salary,47775006.53
119555,68606,Salary,6397946.13
119556,39743,Savings,46909191.27
119557,46910,Salary,16758707.6
119558,65485,Salary,35718953.0
119559,34445,Salary,13665408.08
119560,65512,Savings,35182069.01
119561,885,Savings,7887286.66
119562,353,Savings,31032375.66
119563,43313,Current,27926890.38
119564,43182,Salary,29800537.74
119565,82003,Salary,44632399.26
119566,87905,Current,5783899.19
119567,94424,Salary,23859882.62
119568,18980,Salary,20426273.76
119569,36108,Salary,25403054.12
119570,3537,Savings,30448536.9
119571,9526,Savings,32295714.23
119572,61359,Salary,1469246.62
119573,90604,Current,11583114.79
119574,67569,Savings,24199928.96
119575,10030,Salary,41776359.79
119576,49041,Savings,35275024.17
119577,23261,Savings,34421575.7
119578,40457,Salary,22763796.42
119579,87122,Salary,14811930.17
119580,80130,Savings,4001545.83
119581,28596,Savings,28940065.13
119582,54676,Current,28169868.23
119583,60542,Savings,10820836.89
119584,67502,Salary,25787304.33
119585,71481,Savings,20502836.06
119586,24092,Salary,24330533.42
119587,24197,Salary,46394791.84
119588,19159,Salary,37163482.51
119589,53586,Savings,12500196.83
119590,2540,Current,49614063.47
119591,54208,Savings,18003830.38
119592,40810,Current,3933989.13
119593,5303,Savings,25683276.97
119594,93304,Current,47695175.89
119595,64921,Savings,45281891.88
119596,78716,Current,38539564.29
119597,23230,Current,5494024.22
119598,98272,Savings,45142467.61
119599,14925,Savings,808148.51
119600,30369,Savings,39443225.86
119601,79083,Current,40623814.09
119602,3249,Current,36418875.95
119603,4745,Savings,23724413.61
119604,65443,Savings,32399589.74
119605,66887,Current,13966508.18
119606,84867,Savings,38520649.15
119607,29437,Current,20190281.53
119608,30692,Savings,37791078.43
119609,7419,Salary,31913389.55
119610,93157,Salary,1698247.58
119611,66740,Savings,47921593.27
119612,79044,Current,35122584.0
119613,11355,Current,7659102.64
119614,86330,Savings,33308383.46
119615,91791,Salary,38350076.94
119616,82125,Salary,35538938.44
119617,36493,Savings,430193.43
119618,79456,Salary,37811886.65
119619,58563,Current,543747.62
119620,97959,Current,38278615.18
119621,41040,Salary,47111933.32
119622,23517,Current,38918624.68
119623,60090,Savings,23394686.11
119624,82247,Savings,4582273.0
119625,13280,Savings,17701642.02
119626,21281,Current,11727926.81
119627,52849,Current,2197982.02
119628,21231,Current,22155504.31
119629,80724,Salary,15926130.93
119630,97812,Salary,48913184.91
119631,56772,Salary,12235010.28
119632,78772,Current,39202210.17
119633,94824,Salary,7315979.33
119634,64784,Savings,47334756.92
119635,1131,Savings,16202194.13
119636,27918,Current,42299403.41
119637,47665,Current,2305597.93
119638,66318,Current,2545162.86
119639,6173,Salary,27212235.55
119640,38815,Savings,981153.67
119641,12415,Salary,48655427.7
119642,55614,Current,37741585.24
119643,34049,Current,24689146.09
119644,90823,Savings,33000818.93
119645,75863,Current,23615914.33
119646,52605,Salary,25077921.9
119647,27289,Salary,39829333.75
119648,96660,Current,27092143.87
119649,41326,Current,5493583.87
119650,91688,Savings,10585490.15
119651,67187,Salary,1362290.67
119652,91853,Salary,8066682.52
119653,91520,Current,9274771.22
119654,80148,Current,16987587.1
119655,8870,Salary,34940934.23
119656,61166,Salary,43031397.13
119657,80581,Salary,14395165.02
119658,50291,Salary,42790447.33
119659,273,Salary,25098740.53
119660,65656,Savings,12829035.39
119661,43482,Salary,25547152.64
119662,77839,Savings,28509126.26
119663,24725,Current,36391180.62
119664,23860,Current,17881317.43
119665,20616,Salary,113767.46
119666,52543,Salary,8747570.61
119667,32928,Current,21552288.59
119668,89106,Current,44848264.93
119669,47030,Salary,39338820.3
119670,80841,Current,44007060.85
119671,74400,Savings,45596638.71
119672,81940,Salary,4636571.38
119673,3724,Salary,44884026.76
119674,54103,Savings,8689565.15
119675,85414,Current,3739209.39
119676,81425,Savings,19790944.38
119677,33799,Savings,44658143.33
119678,66561,Salary,25112936.34
119679,50863,Salary,10409798.87
119680,1149,Savings,28363514.93
119681,72903,Salary,5835019.68
119682,35541,Savings,45950932.52
119683,51752,Current,35957976.24
119684,72846,Salary,6312240.98
119685,28303,Savings,8590937.95
119686,32177,Current,7145917.76
119687,8960,Savings,33840022.77
119688,59656,Current,3383724.52
119689,94327,Savings,4509173.11
119690,46318,Salary,27814474.62
119691,34832,Savings,18180854.69
119692,58571,Savings,18774248.38
119693,30718,Savings,44590308.89
119694,84982,Salary,41962944.74
119695,15119,Salary,22928275.88
119696,6424,Salary,40015020.94
119697,52988,Salary,5294982.33
119698,66327,Current,1064698.51
119699,52099,Salary,1823746.24
119700,13746,Savings,18535971.19
119701,80100,Current,48923255.66
119702,27106,Salary,21755787.16
119703,48694,Current,37222417.22
119704,82973,Savings,43093814.87
119705,78437,Current,48950105.74
119706,93316,Current,34932484.72
119707,56409,Current,13931112.98
119708,85166,Salary,18881441.6
119709,40143,Salary,21699424.25
119710,55024,Salary,39635740.17
119711,36398,Savings,16451539.08
119712,21432,Current,41721596.07
119713,18360,Salary,45229575.38
119714,11226,Current,42298887.67
119715,15835,Salary,17071215.37
119716,54167,Salary,26625584.23
119717,13506,Savings,48386828.85
119718,49774,Savings,49983461.77
119719,44853,Current,23747848.83
119720,73014,Current,7301488.45
119721,6515,Savings,2361868.85
119722,17596,Savings,20144055.87
119723,82297,Current,24767759.81
119724,85389,Salary,27960675.69
119725,9981,Current,4284004.68
119726,11364,Current,10932025.9
119727,37639,Savings,47345963.01
119728,63622,Savings,31651933.27
119729,43251,Savings,46496487.94
119730,10147,Salary,18179253.61
119731,62640,Salary,32073683.11
119732,59190,Savings,25120837.27
119733,8064,Savings,37348971.0
119734,31415,Current,6223480.05
119735,34952,Savings,21464601.07
119736,64628,Salary,1197720.09
119737,98649,Salary,23079636.8
119738,75933,Savings,44248468.03
119739,23014,Current,6120680.49
119740,65444,Current,17279385.43
119741,7041,Salary,28789663.02
119742,8629,Savings,29242198.67
119743,88378,Salary,40962689.52
119744,69918,Current,9820408.18
119745,30489,Current,45853846.64
119746,6960,Savings,15491174.68
119747,64574,Savings,48640389.44
119748,25221,Savings,5965291.2
119749,1283,Savings,9111148.46
119750,6134,Savings,14371391.76
119751,58378,Current,22068.37
119752,15938,Salary,25887163.89
119753,64190,Savings,22583990.51
119754,43431,Current,43294323.68
119755,87018,Salary,42790655.5
119756,73487,Savings,24228083.63
119757,50335,Current,5118742.69
119758,82359,Current,12626631.86
119759,60533,Current,8183302.4
119760,19035,Savings,46250569.76
119761,43158,Savings,27129113.16
119762,59487,Current,13640124.73
119763,29275,Salary,17359303.33
119764,6350,Savings,16737979.86
119765,15636,Current,48948893.93
119766,81048,Current,33422210.51
119767,44876,Current,5758565.1
119768,58611,Salary,3645829.75
119769,2093,Savings,1995621.82
119770,50784,Savings,29243683.09
119771,79100,Current,225455.93
119772,76951,Savings,42405926.92
119773,67353,Current,46843976.4
119774,24637,Salary,45374710.43
119775,20482,Savings,36056190.09
119776,38439,Current,48932193.6
119777,42011,Current,43093015.5
119778,55828,Savings,9058373.18
119779,37252,Savings,33931223.22
119780,76310,Salary,28178781.25
119781,10962,Savings,45892604.09
119782,19054,Current,33191347.3
119783,82183,Savings,36376504.37
119784,85336,Salary,40076158.87
119785,49174,Current,22696526.93
119786,68939,Salary,9058868.13
119787,69393,Savings,23900434.93
119788,47090,Salary,48754079.58
119789,52117,Current,40344261.46
119790,72290,Current,37278611.28
119791,8468,Savings,14787245.05
119792,98998,Current,30097839.6
119793,36745,Current,10824513.29
119794,69878,Savings,16879036.85
119795,43324,Current,41420373.94
119796,68663,Current,38946726.39
119797,67897,Savings,27292522.61
119798,75089,Current,23183243.15
119799,67787,Savings,2457209.72
119800,72317,Savings,48211820.53
119801,74150,Salary,9144682.76
119802,22331,Current,21150264.31
119803,45762,Current,49106376.86
119804,74743,Current,15719509.21
119805,68738,Salary,13662017.45
119806,49375,Savings,2303554.45
119807,76940,Current,16153335.92
119808,92036,Current,33695768.95
119809,84480,Salary,47126450.95
119810,89347,Salary,29233390.29
119811,18125,Salary,16069283.36
119812,50677,Savings,35471549.05
119813,1730,Salary,11375680.71
119814,61820,Salary,30719876.35
119815,4046,Salary,44729329.63
119816,10364,Salary,46029978.97
119817,11842,Salary,15290333.7
119818,20910,Salary,16322860.4
119819,80156,Salary,4457177.47
119820,63520,Savings,28248822.29
119821,49535,Current,43101667.89
119822,51660,Savings,35551081.15
119823,6805,Salary,789648.27
119824,35013,Current,17473507.18
119825,80516,Current,31315718.76
119826,67970,Current,24185505.52
119827,43588,Current,6757248.95
119828,59755,Savings,18140496.11
119829,24359,Savings,47829442.66
119830,47045,Current,19967275.3
119831,94398,Current,31848866.41
119832,24300,Savings,18895812.95
119833,70092,Salary,35567451.82
119834,39461,Savings,31720782.28
119835,28084,Savings,14259019.41
119836,6118,Salary,6227208.59
119837,33254,Current,44070734.8
119838,38453,Salary,47384040.51
119839,30691,Salary,37004176.87
119840,84980,Savings,34044527.96
119841,74546,Salary,29038855.34
119842,58739,Current,45266907.64
119843,69767,Savings,33447633.31
119844,32626,Savings,1633354.16
119845,85213,Current,27292190.33
119846,49993,Salary,38616814.3
119847,1742,Current,32491981.79
119848,98271,Current,7258567.49
119849,23882,Salary,6122592.69
119850,20697,Salary,24278717.87
119851,53991,Current,11198720.72
119852,23868,Current,30860206.15
119853,96336,Current,6357770.46
119854,41052,Salary,49873762.22
119855,44885,Salary,47661834.39
119856,68739,Current,42451749.83
119857,39675,Current,43403559.23
119858,78260,Salary,13795581.75
119859,6876,Salary,13944558.31
119860,29234,Current,17202964.69
119861,65906,Current,18657123.01
119862,72941,Savings,44900802.25
119863,78343,Salary,44451632.71
119864,74809,Salary,28098284.54
119865,97220,Savings,39679283.09
119866,35372,Salary,27946509.31
119867,38513,Salary,44998831.95
119868,68743,Savings,11165598.92
119869,46523,Salary,13652792.64
119870,9156,Savings,7980921.9
119871,22467,Savings,47725677.71
119872,54052,Salary,21785092.96
119873,42912,Current,17508195.16
119874,40101,Savings,49117202.02
119875,85623,Current,23928962.23
119876,45915,Savings,8480485.12
119877,55866,Savings,31188462.13
119878,13306,Savings,48839527.18
119879,62758,Savings,34671553.94
119880,64853,Current,43761421.18
119881,67939,Current,32309567.74
119882,9010,Savings,32079272.08
119883,45871,Salary,16097899.39
119884,23096,Savings,25148256.44
119885,33465,Salary,22358120.39
119886,12881,Salary,30961562.4
119887,50327,Salary,31765922.61
119888,99855,Current,1175801.61
119889,93755,Savings,19013587.78
119890,35900,Savings,25968052.23
119891,73641,Salary,36967348.8
119892,11803,Current,45362068.33
119893,53067,Current,39110580.11
119894,31872,Current,18484036.69
119895,94492,Savings,6763582.67
119896,8511,Savings,2440737.74
119897,86854,Current,39956342.14
119898,80927,Salary,1490943.88
119899,38294,Savings,42982822.66
119900,55801,Savings,13858590.65
119901,34095,Salary,40795632.05
119902,61510,Salary,40839916.91
119903,75640,Savings,30698347.05
119904,40370,Savings,22917920.5
119905,33855,Salary,48338748.11
119906,98081,Savings,30922185.16
119907,33047,Salary,47509285.46
119908,8903,Current,6563546.88
119909,84969,Savings,24432062.8
119910,90596,Savings,10457515.56
119911,79982,Savings,27844345.73
119912,71106,Salary,19465786.14
119913,90253,Current,24000355.27
119914,88215,Salary,24473868.55
119915,13177,Savings,6505796.09
119916,28645,Salary,25881722.92
119917,41051,Current,5559330.33
119918,53620,Savings,20627423.57
119919,70113,Current,47497910.23
119920,23542,Savings,41485443.66
119921,97145,Savings,19634432.02
119922,18325,Savings,11625197.2
119923,84903,Salary,41928894.89
119924,343,Current,27829618.78
119925,83909,Salary,7650777.58
119926,9879,Savings,11916104.36
119927,9628,Salary,32162384.64
119928,20521,Current,15913130.15
119929,61945,Savings,46171523.11
119930,12486,Current,6615500.06
119931,57086,Current,40461540.05
119932,37752,Current,19279767.37
119933,13270,Current,14155545.3
119934,66657,Salary,20972601.89
119935,72110,Current,15756408.93
119936,60170,Savings,35290396.46
119937,20546,Savings,31312591.98
119938,50397,Savings,25398820.26
119939,83,Savings,27512807.86
119940,62963,Salary,44426960.95
119941,24651,Current,1511425.44
119942,94920,Current,21015589.58
119943,30,Salary,46809844.38
119944,17572,Salary,31423433.97
119945,56914,Salary,22497185.16
119946,28634,Current,4272160.88
119947,1284,Current,11397338.11
119948,60423,Savings,45603368.79
119949,29244,Current,46917129.27
119950,2379,Salary,23118601.74
119951,66146,Current,44437745.93
119952,86663,Salary,21568626.53
119953,45089,Savings,960993.49
119954,34447,Savings,19791190.4
119955,10997,Current,35005475.28
119956,63944,Current,36728222.45
119957,37057,Salary,5127619.14
119958,10261,Salary,7639742.19
119959,69337,Current,49679037.32
119960,72810,Current,39165161.84
119961,3361,Salary,13482674.66
119962,67403,Current,38436013.32
119963,24849,Current,37416744.02
119964,23402,Salary,34765376.64
119965,18472,Current,18853303.68
119966,20528,Current,11838911.82
119967,18636,Salary,30654740.62
119968,90098,Current,8877780.24
119969,48319,Savings,19433623.17
119970,21766,Salary,26618673.58
119971,24199,Savings,33571934.82
119972,84213,Savings,30245995.6
119973,35427,Current,16372179.39
119974,25946,Current,19199363.9
119975,43036,Savings,31015660.0
119976,78625,Savings,17587393.12
119977,71382,Current,42288062.85
119978,59484,Salary,8145193.08
119979,5224,Salary,12845222.94
119980,54276,Salary,14551481.15
119981,64378,Savings,21846740.01
