loan_id,customer_id,loan_amount,interest_rate,status
47882,25248,12933822.84,13.78,Closed
47883,82848,50170847.89,12.92,Defaulted
47884,2847,63798667.27,20.92,Active
47885,32349,75961775.37,9.1,Closed
47886,29841,88403869.26,13.99,Active
47887,83616,69601349.44,14.44,Active
47888,10329,54332673.84,22.44,Closed
47889,39477,1077987.92,20.66,Defaulted
47890,30958,26168299.89,15.15,Active
47891,71651,74933851.52,17.71,Active
47892,38022,97297198.17,15.97,Defaulted
47893,81279,41483374.52,11.11,Defaulted
47894,63335,34695499.27,19.49,Closed
47895,5060,35735979.61,16.2,Active
47896,86615,54450871.88,14.87,Defaulted
47897,36038,98945773.06,16.1,Active
47898,51175,8704331.31,16.88,Closed
47899,42708,65691148.47,11.38,Closed
47900,40306,31631566.0,9.24,Closed
47901,11050,39388929.66,14.1,Defaulted
47902,30867,57495297.19,18.62,Active
47903,53600,70594605.11,9.2,Defaulted
47904,25488,91921034.86,16.49,Active
47905,90596,61357127.41,23.98,Closed
47906,16137,97216891.2,11.99,Active
47907,18973,43813309.73,14.37,Defaulted
47908,9961,3235109.5,22.41,Closed
47909,33031,58474863.0,8.71,Defaulted
47910,25924,43842568.33,8.54,Closed
47911,16780,18632421.12,23.87,Closed
47912,42172,66846239.82,13.8,Active
47913,1303,48537958.07,19.14,Active
47914,22898,90238866.71,14.62,Defaulted
47915,10528,76494502.04,17.7,Closed
47916,7681,1362775.73,17.58,Active
47917,7802,23217783.54,14.44,Defaulted
47918,78125,75648039.25,22.58,Closed
47919,87685,70730335.2,14.37,Closed
47920,56342,15309489.81,8.18,Active
47921,27746,31338852.28,13.27,Defaulted
47922,3667,62615409.99,20.91,Closed
47923,4689,85826470.07,13.53,Defaulted
47924,74672,20267736.48,22.39,Defaulted
47925,29777,96734788.98,17.65,Closed
47926,19560,42831808.51,9.78,Closed
47927,43887,86147327.43,11.83,Active
47928,28274,2700353.48,21.97,Active
47929,30407,23201453.32,15.07,Closed
47930,76007,64050228.59,18.97,Defaulted
47931,58177,81504988.13,22.55,Active
47932,84173,30433106.06,22.57,Defaulted
47933,7483,87764287.95,11.54,Defaulted
47934,93758,96008271.81,10.61,Closed
47935,19826,40222262.92,10.55,Closed
47936,23440,42864582.28,23.92,Defaulted
47937,52935,18623987.21,22.47,Active
47938,63536,2675514.8,12.32,Defaulted
47939,7408,31448153.94,20.44,Defaulted
47940,58241,56549634.81,22.39,Defaulted
47941,81277,19851590.25,16.88,Defaulted
47942,28485,87167815.53,17.28,Active
47943,84050,7697371.33,21.69,Active
47944,39308,40453585.15,23.11,Active
47945,53109,2574256.25,20.45,Active
47946,45142,45192921.05,12.71,Closed
47947,61873,61631302.38,18.71,Defaulted
47948,44678,70052706.93,21.78,Defaulted
47949,43855,93788115.06,16.8,Closed
47950,47860,80697805.38,22.18,Closed
47951,76778,7006976.06,12.01,Defaulted
47952,4846,41317052.2,15.27,Active
47953,45596,5663317.27,22.28,Active
47954,33193,11225595.67,15.75,Closed
47955,39077,11847662.05,19.66,Active
47956,61813,87842782.89,23.91,Closed
47957,46883,66438079.07,13.13,Closed
47958,7268,46195201.17,19.49,Closed
47959,91566,62932049.69,22.95,Closed
47960,73836,67119034.14,18.86,Closed
47961,8712,39774245.56,11.47,Active
47962,22234,53030734.64,19.75,Defaulted
47963,77229,39861976.25,23.8,Active
47964,84840,33761894.45,9.22,Defaulted
47965,87814,87498091.26,22.56,Closed
47966,43515,36684838.15,17.37,Defaulted
47967,78215,34155041.28,14.27,Active
47968,59359,71300000.47,23.36,Active
47969,55410,90058725.25,12.43,Active
47970,89375,60428895.0,20.13,Defaulted
47971,31202,15547666.2,21.33,Active
47972,65321,56406896.07,9.3,Closed
47973,61436,85972136.91,23.45,Active
47974,38782,82679534.11,16.34,Defaulted
47975,68609,55982409.54,14.59,Closed
47976,3280,49711265.67,11.45,Defaulted
47977,86082,76243631.85,14.7,Defaulted
47978,82188,73606028.35,18.76,Closed
47979,22767,26506688.76,13.53,Active
47980,23700,20185710.84,17.92,Active
47981,35256,71482113.74,18.42,Closed
47982,65583,61607977.69,10.82,Defaulted
47983,52460,71509577.79,21.64,Closed
47984,24052,1926304.94,9.34,Active
47985,73208,51119726.27,16.01,Closed
47986,72683,78254668.94,13.57,Closed
47987,22525,77045575.05,10.74,Defaulted
47988,32227,10378257.18,16.13,Active
47989,75951,56823714.7,19.41,Defaulted
47990,85920,44195230.73,22.04,Defaulted
47991,75631,62064389.77,23.69,Closed
47992,62316,89738959.02,16.51,Defaulted
47993,33172,15750870.42,16.18,Closed
47994,82980,66362065.73,17.92,Active
47995,78413,13287842.24,14.38,Active
47996,34403,47296666.47,11.42,Closed
47997,34307,62209402.41,10.02,Defaulted
47998,94264,4202507.11,22.15,Defaulted
47999,98535,27993798.03,19.5,Active
48000,93095,92083253.18,19.9,Active
48001,21879,46608306.85,15.5,Active
48002,65230,96813435.82,22.86,Active
48003,65090,51070430.56,9.21,Closed
48004,86699,92709486.66,23.31,Active
48005,99138,49638955.97,20.63,Active
48006,15867,91290996.84,8.38,Active
48007,94093,17596846.26,14.99,Defaulted
48008,19821,32069083.25,23.19,Closed
48009,97362,59787731.63,23.41,Active
48010,89904,74625244.61,22.79,Defaulted
48011,89765,60063986.18,15.08,Active
48012,13147,22558433.5,9.2,Closed
48013,93706,66825181.78,15.83,Defaulted
48014,9670,74837402.76,23.58,Closed
48015,1507,41153060.3,14.25,Defaulted
48016,92030,20166930.85,16.77,Closed
48017,37027,23860964.8,16.73,Defaulted
48018,24393,34585227.04,15.08,Closed
48019,64364,46347553.38,11.97,Closed
48020,92343,32921377.55,18.33,Active
48021,92915,55253021.0,20.51,Defaulted
48022,62910,21158828.01,9.06,Defaulted
48023,79422,24276542.69,12.39,Defaulted
48024,42625,18094303.83,23.16,Active
48025,29318,2334137.71,12.58,Active
48026,86112,35563097.86,13.88,Closed
48027,64659,88425419.68,22.91,Defaulted
48028,20169,4523330.43,18.0,Closed
48029,16171,57558471.39,10.52,Active
48030,17327,59302226.88,17.14,Active
48031,41235,9875057.43,16.64,Defaulted
48032,121,94035996.13,15.88,Closed
48033,10277,53367455.9,16.61,Defaulted
48034,27370,37258450.29,12.32,Closed
48035,64776,53872998.74,10.31,Defaulted
48036,74153,80880780.9,20.62,Active
48037,62896,59358121.23,17.76,Defaulted
48038,25399,61746586.21,18.89,Active
48039,32362,15036595.63,19.1,Closed
48040,12790,79017193.71,11.6,Defaulted
48041,18414,37619851.82,11.93,Active
48042,83082,52384661.05,20.04,Active
48043,61045,13801922.23,9.82,Active
48044,52765,71031835.76,18.38,Closed
48045,20303,47116578.72,16.74,Defaulted
48046,8808,56540360.43,23.56,Active
48047,63883,4549622.4,10.09,Defaulted
48048,13239,6979509.2,18.6,Active
48049,96603,61797176.57,20.42,Active
48050,1188,97124357.32,13.53,Defaulted
48051,96752,7952363.37,14.32,Closed
48052,16653,55256083.32,20.94,Defaulted
48053,67016,95110214.96,20.58,Defaulted
48054,31771,64556960.93,9.0,Closed
48055,9728,97278595.63,23.69,Defaulted
48056,87641,1887728.91,16.52,Active
48057,70515,20915814.96,11.73,Active
48058,85932,58963274.91,13.9,Defaulted
48059,36290,49145858.21,9.48,Closed
48060,86157,22742087.78,9.68,Defaulted
48061,43541,45807422.11,15.72,Defaulted
48062,49191,95162728.05,14.02,Closed
48063,6447,94413349.9,9.07,Closed
48064,31026,66502940.07,12.83,Defaulted
48065,33325,6097821.22,18.46,Active
48066,42611,56715890.46,20.79,Closed
48067,22047,48334971.27,15.14,Closed
48068,76294,33524762.26,10.11,Closed
48069,42941,87496977.93,12.0,Active
48070,83183,4375693.9,9.76,Active
48071,81552,68849000.64,18.07,Defaulted
48072,2715,76879735.84,16.23,Closed
48073,62757,87141389.25,17.59,Closed
48074,38823,9020940.94,8.4,Closed
48075,18917,68679307.44,11.07,Active
48076,98985,88183257.1,9.7,Closed
48077,16169,4198843.98,20.79,Active
48078,22218,17578036.17,14.91,Defaulted
48079,1243,56435816.11,22.84,Defaulted
48080,88317,91706074.24,14.83,Active
48081,25835,18144711.32,11.95,Closed
48082,24943,6933194.06,15.06,Active
48083,20836,77947046.21,20.21,Closed
48084,25353,24897502.97,19.56,Defaulted
48085,30008,9937458.86,21.55,Active
48086,52289,34887206.64,8.39,Closed
48087,31540,5739446.85,16.31,Active
48088,50163,53789694.76,21.52,Defaulted
48089,72304,28843947.85,17.94,Active
48090,72835,41641674.66,15.9,Defaulted
48091,75454,21357259.98,21.05,Defaulted
48092,98535,8060365.75,19.02,Closed
48093,60436,78285519.23,19.23,Active
48094,71930,56459134.13,18.49,Active
48095,65600,39103196.0,21.03,Defaulted
48096,41825,14280236.69,20.55,Closed
48097,94957,3705263.08,21.67,Active
48098,70221,76687095.64,22.97,Closed
48099,66176,31551541.89,17.39,Active
48100,67723,70087463.78,23.34,Closed
48101,43145,6503877.23,13.6,Closed
48102,14358,74243591.59,22.27,Defaulted
48103,26064,33765335.45,13.15,Active
48104,27698,76799299.6,12.14,Active
48105,60021,94123894.36,14.14,Defaulted
48106,17772,98669378.73,22.73,Defaulted
48107,88211,33918562.49,8.56,Closed
48108,53375,33376684.81,16.38,Active
48109,87589,18887181.46,17.36,Closed
48110,26652,38059156.26,21.12,Closed
48111,39903,90832835.85,8.71,Closed
48112,23170,20852034.81,19.56,Defaulted
48113,25922,52719318.84,19.35,Closed
48114,80984,20790685.6,10.64,Closed
48115,11025,4662183.49,20.81,Closed
48116,48383,9267448.45,18.88,Defaulted
48117,25,2016703.23,18.16,Active
48118,79938,17939198.46,17.16,Closed
48119,382,24500762.39,13.51,Closed
48120,41483,74148316.34,20.64,Defaulted
48121,42044,77524127.69,12.98,Closed
48122,76046,88626212.31,16.69,Active
48123,92809,16047998.9,18.68,Defaulted
48124,45333,98428594.39,12.26,Active
48125,76789,92072482.27,10.27,Closed
48126,8129,26733486.38,13.77,Active
48127,61750,66352017.24,9.21,Active
48128,49710,45586529.33,20.5,Closed
48129,2297,51981777.84,20.53,Active
48130,37610,75786957.28,14.15,Active
48131,11402,73389809.28,20.26,Active
48132,33233,87897079.7,17.41,Defaulted
48133,22922,19166424.11,23.78,Active
48134,55749,1899379.43,22.95,Active
48135,73146,15521650.07,12.86,Active
48136,41476,37757590.62,10.94,Defaulted
48137,97508,13280672.58,14.27,Defaulted
48138,70186,45751245.18,8.7,Defaulted
48139,9961,68633623.84,14.58,Active
48140,2238,23350839.51,13.78,Active
48141,77221,97079979.81,9.74,Defaulted
48142,45955,55546722.28,22.02,Closed
48143,27931,59245858.86,21.1,Closed
48144,53663,90277729.08,8.24,Active
48145,30242,97631106.51,11.89,Active
48146,57790,20629164.3,14.76,Defaulted
48147,69699,66716650.46,17.03,Defaulted
48148,28317,55482227.03,14.25,Active
48149,63455,77002562.55,21.67,Closed
48150,98629,11014357.67,9.43,Defaulted
48151,94541,17552656.62,17.65,Closed
48152,20331,26957876.38,20.69,Active
48153,52383,20267465.42,11.78,Closed
48154,87644,70767287.97,14.14,Active
48155,12004,64436606.64,14.74,Active
48156,69918,23039729.72,15.35,Closed
48157,13562,6754104.97,14.02,Closed
48158,83707,28451255.31,23.25,Defaulted
48159,88784,67087392.32,9.88,Closed
48160,2653,20237908.47,21.16,Closed
48161,75124,42614609.15,15.38,Closed
48162,5137,90356893.26,11.32,Defaulted
48163,59724,12369263.6,8.34,Defaulted
48164,37417,7357136.12,9.56,Closed
48165,92004,33438679.22,13.51,Active
48166,95985,33421644.09,18.69,Active
48167,95916,25716412.73,8.17,Closed
48168,32228,84231664.53,21.85,Defaulted
48169,86999,82615450.01,9.84,Active
48170,99285,66476695.85,13.16,Defaulted
48171,43579,46136013.88,12.34,Closed
48172,81436,19001624.22,14.53,Closed
48173,12744,58523813.38,17.32,Active
48174,70023,75506498.66,23.89,Closed
48175,50231,62695983.7,12.54,Active
48176,91215,35937491.99,19.66,Defaulted
48177,72263,18424332.86,23.84,Defaulted
48178,87120,1378945.59,9.95,Defaulted
48179,70135,24512586.85,20.52,Closed
48180,57754,80754155.37,16.88,Defaulted
48181,96635,80349315.85,22.15,Closed
48182,89768,34708352.66,14.4,Defaulted
48183,75643,60265581.31,23.55,Active
48184,80651,70190605.04,15.25,Closed
48185,43293,79867242.25,11.48,Active
48186,22383,94981727.59,14.76,Active
48187,43213,39602095.53,16.51,Active
48188,60792,88914407.75,14.58,Defaulted
48189,15589,54221958.3,15.42,Closed
48190,28243,95994639.9,13.51,Active
48191,78985,23562030.71,9.5,Defaulted
48192,45762,26639718.08,8.57,Defaulted
48193,14213,85405679.83,19.85,Defaulted
48194,84646,13548046.11,17.86,Active
48195,64967,58526189.09,20.8,Closed
48196,73744,35385573.75,15.86,Closed
48197,66781,34168876.46,8.6,Active
48198,96200,81886189.59,10.47,Active
48199,78099,27098343.63,9.52,Closed
48200,36925,51342061.31,22.94,Defaulted
48201,83029,15715250.39,15.61,Active
48202,964,40763217.13,16.66,Defaulted
48203,85356,79257102.69,20.87,Closed
48204,29750,46159885.02,17.53,Active
48205,56362,43320765.85,16.0,Defaulted
48206,40983,30707272.54,20.76,Closed
48207,42552,97653474.93,17.0,Active
48208,74766,19233819.84,14.88,Active
48209,41127,35509215.71,16.67,Defaulted
48210,17553,58001596.18,10.38,Closed
48211,54787,74305618.36,23.95,Closed
48212,33293,5252237.5,16.24,Active
48213,37953,3655229.86,11.56,Active
48214,77075,83006762.57,13.32,Defaulted
48215,74791,65013041.22,21.48,Defaulted
48216,14632,89417674.79,10.27,Defaulted
48217,59797,87802165.4,8.99,Active
48218,31173,87719424.61,23.72,Active
48219,3913,76564161.83,21.03,Defaulted
48220,88040,48655810.86,18.09,Closed
48221,38836,74211270.5,9.92,Closed
48222,94142,71401150.2,23.5,Closed
48223,39942,57845152.07,17.63,Active
48224,72920,3967529.28,18.86,Closed
48225,59456,80657438.37,22.76,Closed
48226,29182,43523501.04,22.01,Closed
48227,89190,32291899.59,15.37,Active
48228,61641,58162762.25,14.36,Defaulted
48229,46198,59851094.77,8.99,Defaulted
48230,98960,14646397.18,12.8,Defaulted
48231,73172,26909657.33,13.29,Closed
48232,77578,72842252.37,20.84,Closed
48233,12722,20820181.29,10.93,Active
48234,52465,74690662.71,12.05,Active
48235,75109,20615817.97,10.62,Active
48236,82890,99984910.96,22.22,Closed
48237,72280,18912985.21,15.14,Defaulted
48238,565,79929915.85,13.65,Defaulted
48239,29434,22624885.12,23.39,Defaulted
48240,69014,87046586.22,21.84,Active
48241,33766,36099944.27,19.52,Closed
48242,5082,44704344.02,8.43,Defaulted
48243,68051,10460178.35,16.92,Closed
48244,639,87466944.72,8.72,Active
48245,97582,55997016.76,16.7,Active
48246,30092,61918002.24,17.97,Closed
48247,61188,31088227.91,16.93,Defaulted
48248,52489,86223085.02,16.19,Closed
48249,32980,84393208.05,16.86,Defaulted
48250,49449,22870278.67,16.62,Closed
48251,49239,28659253.18,16.06,Active
48252,54066,53746764.4,22.94,Defaulted
48253,93953,83054512.14,11.58,Closed
48254,16335,1119039.07,23.84,Active
48255,62486,89531782.78,15.59,Active
48256,58966,15357448.33,9.24,Active
48257,22523,68716961.67,11.52,Active
48258,94355,20447918.39,20.64,Closed
48259,11597,26199280.34,18.15,Closed
48260,81254,36395003.13,19.65,Defaulted
48261,70766,49090500.71,20.45,Closed
48262,27325,84378597.14,8.54,Defaulted
48263,16244,2182362.01,17.49,Active
48264,84519,18806346.26,20.98,Closed
48265,44666,14383652.84,22.47,Defaulted
48266,93783,48812324.11,19.63,Active
48267,4299,52435810.68,11.86,Closed
48268,13836,9064149.47,12.56,Closed
48269,95086,10479714.03,15.97,Active
48270,76676,49115013.98,22.76,Active
48271,29671,45970770.94,17.29,Defaulted
48272,57194,54108700.81,22.61,Defaulted
48273,59723,51694818.32,22.04,Closed
48274,10879,91373939.49,21.61,Active
48275,44172,70179982.75,8.64,Closed
48276,43327,9728905.89,19.13,Active
48277,64801,68784527.72,11.25,Defaulted
48278,76859,11456784.91,23.83,Defaulted
48279,31503,65900143.88,10.65,Active
48280,9007,8574072.46,9.83,Active
48281,223,17062977.64,22.55,Closed
48282,53108,48136460.61,20.78,Closed
48283,24708,7318147.85,14.91,Closed
48284,12767,76733522.36,21.27,Closed
48285,51702,10186923.87,10.94,Closed
48286,59223,27479243.84,20.64,Closed
48287,25976,69245134.17,18.54,Closed
48288,11435,61329020.65,15.06,Closed
48289,5639,64494813.87,22.13,Defaulted
48290,46312,5964082.91,22.86,Defaulted
48291,54556,64747201.82,13.84,Closed
48292,93808,69015463.23,9.01,Closed
48293,53146,95795679.02,16.7,Active
48294,68647,6135836.84,21.48,Active
48295,9170,10154072.14,19.69,Active
48296,38366,23725598.07,16.47,Active
48297,18048,75923569.63,16.33,Defaulted
48298,84935,80172017.73,17.24,Active
48299,16262,31956690.46,10.92,Defaulted
48300,61920,30730791.59,22.7,Active
48301,89130,63974164.7,21.15,Closed
48302,32252,2579253.91,17.36,Active
48303,7962,9696796.15,19.45,Active
48304,7975,45859173.9,17.76,Active
48305,86805,94542592.11,13.81,Closed
48306,99249,37419335.41,12.87,Closed
48307,37269,6392520.86,17.28,Active
48308,83967,83247347.54,18.06,Active
48309,82718,82584230.5,13.48,Active
48310,18320,77759628.8,21.42,Active
48311,78354,32591670.25,15.5,Closed
48312,60074,19085911.74,20.08,Closed
48313,50193,18507834.01,12.89,Active
48314,11250,67433689.3,23.38,Defaulted
48315,26129,58053838.58,17.91,Active
48316,21443,20738456.21,18.18,Defaulted
48317,15648,56870984.58,11.2,Defaulted
48318,63386,12857833.18,11.68,Closed
48319,96269,85916128.89,22.32,Active
48320,31201,64731792.78,17.15,Defaulted
48321,82658,43756187.23,12.55,Active
48322,2378,33201735.8,9.53,Closed
48323,9251,84117545.83,22.86,Defaulted
48324,99077,79942355.53,11.61,Closed
48325,73964,76346310.57,23.29,Defaulted
48326,42886,36104119.1,18.25,Active
48327,44624,48222620.83,10.69,Active
48328,70690,27796004.05,21.33,Closed
48329,30668,7598969.14,14.38,Defaulted
48330,52547,31287501.75,17.51,Active
48331,24060,46606026.04,21.94,Closed
48332,87234,85261071.83,13.51,Active
48333,73507,54553812.47,10.82,Closed
48334,34081,69295598.81,18.28,Closed
48335,95132,72725355.69,12.26,Closed
48336,82027,85297942.93,10.41,Defaulted
48337,99517,42467338.96,8.23,Active
48338,66522,36141012.16,9.78,Active
48339,74466,99885686.94,18.45,Closed
48340,71726,52002621.57,10.48,Active
48341,46548,56878656.73,14.89,Active
48342,42212,71738730.34,22.72,Defaulted
48343,57090,36986017.43,17.86,Closed
48344,29953,10581933.89,22.98,Active
48345,42693,32097875.85,20.98,Closed
48346,55672,66371842.62,9.42,Defaulted
48347,99136,29957230.18,10.89,Active
48348,57327,92043356.38,10.15,Closed
48349,2771,70237182.66,8.58,Defaulted
48350,93700,43056127.59,14.78,Closed
48351,15010,49764154.0,16.81,Active
48352,3693,86948175.15,20.61,Closed
48353,78106,88551627.21,16.41,Closed
48354,62667,56975865.49,14.73,Closed
48355,54915,28220501.51,21.74,Defaulted
48356,51321,39469059.48,14.24,Closed
48357,30486,82042648.46,10.45,Defaulted
48358,21270,82393256.52,12.29,Active
48359,74710,25370292.24,19.22,Defaulted
48360,43758,54599875.37,10.28,Closed
48361,50149,6929912.89,12.32,Active
48362,2531,33195865.86,14.28,Closed
48363,68463,84930542.95,10.11,Defaulted
48364,14248,48465009.67,13.76,Active
48365,67030,65466498.62,16.62,Closed
48366,15521,77670957.57,20.73,Closed
48367,18682,34814205.64,9.28,Defaulted
48368,68028,69003551.77,13.44,Active
48369,81437,48430939.24,15.21,Closed
48370,6392,93565963.34,13.36,Active
48371,20906,17802041.38,14.61,Defaulted
48372,40266,52326689.77,22.03,Defaulted
48373,56694,61844219.24,19.91,Defaulted
48374,98678,83957211.62,20.01,Defaulted
48375,89613,8478957.91,17.84,Closed
48376,74482,83967687.78,23.74,Defaulted
48377,99991,48962773.22,22.74,Active
48378,42220,16979375.29,8.92,Closed
48379,8697,73781497.95,13.1,Active
48380,84310,36040150.97,17.03,Active
48381,78861,17700713.71,17.87,Closed
48382,21138,48627594.19,23.15,Active
48383,68543,61349807.43,8.52,Active
48384,22619,95055216.57,11.68,Active
48385,56638,5182142.34,13.36,Defaulted
48386,85403,67731437.86,21.21,Active
48387,65080,66560557.77,10.84,Defaulted
48388,64791,7468130.9,21.78,Closed
48389,57767,35081200.67,20.36,Defaulted
48390,84164,61064141.49,15.99,Active
48391,13824,75981633.55,19.53,Closed
48392,96612,37069896.6,8.2,Active
48393,66349,85506551.95,20.93,Active
48394,62380,80129045.53,8.73,Defaulted
48395,41429,61709260.8,21.91,Defaulted
48396,37321,75517346.6,20.92,Defaulted
48397,17944,85980688.79,16.46,Closed
48398,66912,36255269.22,20.06,Active
48399,68706,46232542.53,21.74,Closed
48400,75943,44491895.53,12.29,Active
48401,77667,96657919.71,11.84,Defaulted
48402,12683,52164865.51,22.39,Defaulted
48403,91233,11938251.7,22.07,Defaulted
48404,71619,21551630.59,16.23,Defaulted
48405,15579,63496264.32,10.89,Defaulted
48406,44191,59176527.75,15.44,Defaulted
48407,45290,72377481.86,18.05,Active
48408,44683,64375986.99,9.51,Defaulted
48409,47958,14602925.45,8.63,Defaulted
48410,41280,99277789.23,12.04,Active
48411,49578,14011457.06,19.4,Defaulted
48412,44139,11868392.52,12.11,Active
48413,75482,20818157.12,19.57,Defaulted
48414,98948,46563863.75,19.58,Active
48415,28267,31476937.21,17.55,Active
48416,36241,52916544.16,21.84,Closed
48417,68758,84903891.31,13.62,Closed
48418,76766,49113962.72,17.37,Defaulted
48419,1948,88956586.91,9.16,Defaulted
48420,97398,46347355.82,20.6,Defaulted
48421,65956,21850494.98,16.25,Active
48422,90392,81823229.39,10.81,Active
48423,90535,56747235.46,23.6,Active
48424,5690,73149878.14,10.39,Defaulted
48425,61679,70241214.1,16.16,Active
48426,28578,78488494.61,15.97,Closed
48427,46116,36661219.31,9.39,Active
48428,91991,21714404.07,16.01,Active
48429,78228,3508659.03,18.77,Active
48430,83204,25393087.61,19.16,Defaulted
48431,23556,42067984.63,13.46,Defaulted
48432,52875,48936315.02,13.46,Active
48433,28131,57263566.27,21.17,Defaulted
48434,53758,65779291.83,18.73,Defaulted
48435,67744,12712461.01,11.49,Active
48436,30245,45363450.55,10.64,Active
48437,91953,10968166.8,23.01,Defaulted
48438,84477,36522793.53,22.06,Closed
48439,84931,38961310.4,18.86,Active
48440,25118,93925005.43,8.23,Closed
48441,89307,56459347.14,23.47,Closed
48442,11574,65928931.63,22.28,Closed
48443,82695,89161541.66,17.34,Defaulted
48444,85897,33776596.61,8.22,Active
48445,28824,75952439.95,17.52,Closed
48446,48234,71057143.66,17.85,Closed
48447,86679,54376334.44,15.87,Active
48448,6244,61369598.18,8.04,Active
48449,42123,86632795.67,20.94,Active
48450,64195,16673123.07,16.56,Closed
48451,34116,67073372.0,13.77,Active
48452,68679,89003085.27,10.11,Defaulted
48453,62178,56697708.34,18.82,Closed
48454,99096,93602863.71,9.94,Closed
48455,25465,50832772.97,17.95,Closed
48456,39917,96030906.86,8.57,Defaulted
48457,16650,33353507.27,11.82,Active
48458,71639,95105785.69,9.13,Defaulted
48459,32795,83275608.25,11.89,Closed
48460,97002,10036607.26,20.73,Defaulted
48461,22610,23504587.36,8.03,Closed
48462,10904,74697737.32,23.69,Active
48463,87639,4530874.27,20.47,Closed
48464,13729,80846838.16,14.68,Defaulted
48465,4029,1649170.05,14.01,Closed
48466,212,95782599.33,19.17,Defaulted
48467,85304,27021307.95,14.09,Active
48468,50270,69532552.91,22.16,Defaulted
48469,98930,86249646.74,13.94,Active
48470,58578,21679768.62,10.91,Active
48471,68575,37666987.43,19.38,Defaulted
48472,64133,53934365.04,18.22,Defaulted
48473,44301,15326260.48,21.54,Active
48474,26680,28166652.8,9.11,Closed
48475,14570,47764387.2,23.46,Defaulted
48476,96218,99113849.42,12.45,Active
48477,58880,84601879.81,20.13,Active
48478,17174,9815915.27,14.6,Active
48479,9469,88657388.6,10.3,Active
48480,29155,95083855.5,23.36,Defaulted
48481,22374,4381117.63,19.08,Defaulted
48482,7481,3478194.85,9.72,Defaulted
48483,82156,93817688.21,9.16,Closed
48484,49453,32023225.32,18.8,Defaulted
48485,60362,80279462.87,22.11,Closed
48486,32744,10790914.46,19.09,Active
48487,8804,29279376.98,20.27,Defaulted
48488,58053,57011670.22,10.59,Closed
48489,72841,31574071.52,15.6,Closed
48490,32791,56158385.49,21.39,Closed
48491,54190,4777191.94,12.84,Defaulted
48492,67020,65398151.03,20.65,Active
48493,21787,39140699.45,19.95,Active
48494,7682,88634793.03,20.01,Active
48495,543,17882905.13,12.06,Defaulted
48496,25997,15273343.15,9.28,Closed
48497,7700,6895036.42,15.18,Active
48498,57890,81954495.89,20.83,Closed
48499,38408,97554012.09,9.4,Defaulted
48500,87683,59090831.94,15.25,Active
48501,63527,98481802.68,11.1,Defaulted
48502,77871,9277144.57,11.97,Active
48503,82318,46408981.34,17.02,Defaulted
48504,5861,4281703.33,23.53,Defaulted
48505,98482,46243700.1,21.31,Defaulted
48506,60008,16525945.98,11.52,Closed
48507,62053,1857513.88,19.98,Closed
48508,49022,5387493.45,8.49,Active
48509,78047,62655277.73,19.65,Defaulted
48510,20377,8920582.62,16.64,Closed
48511,40974,61264416.81,20.56,Closed
48512,1284,80013741.07,20.69,Closed
48513,6006,7343971.8,19.53,Closed
48514,93997,64294096.24,9.69,Active
48515,26902,31196194.07,16.27,Closed
48516,14677,75937987.59,19.52,Defaulted
48517,68314,37458347.96,8.27,Closed
48518,35347,14623132.46,12.83,Defaulted
48519,22021,15641413.51,20.66,Defaulted
48520,80569,66995457.5,19.47,Active
48521,81647,7129802.08,12.76,Active
48522,31874,58296915.8,19.62,Closed
48523,37926,46579985.59,19.8,Defaulted
48524,41260,56182982.74,15.63,Active
48525,28115,8571417.02,22.32,Defaulted
48526,40798,71999345.99,21.71,Active
48527,10442,22157408.66,11.89,Defaulted
48528,25331,61537147.1,12.29,Active
48529,71242,96664087.07,10.34,Defaulted
48530,47873,27702892.12,21.01,Active
48531,99705,53202010.04,20.38,Closed
48532,24889,90009933.66,22.18,Closed
48533,97958,80948303.52,8.47,Defaulted
48534,4272,68299976.96,17.9,Defaulted
48535,7911,27405684.65,23.32,Closed
48536,47388,14641191.91,8.51,Closed
48537,44519,84852899.94,12.15,Closed
48538,74450,80946936.04,20.86,Defaulted
48539,35507,20168764.11,13.92,Closed
48540,21326,70846245.82,22.13,Defaulted
48541,35927,9691001.99,16.88,Closed
48542,17506,60350327.49,10.26,Closed
48543,33612,4338571.53,17.03,Active
48544,33853,58672913.96,15.83,Closed
48545,11194,74326781.1,21.6,Active
48546,11130,3760206.19,22.99,Defaulted
48547,47513,19326351.24,9.41,Active
48548,28289,75949846.07,13.16,Active
48549,83203,34580177.52,14.94,Active
48550,35218,29167947.83,14.59,Active
48551,91874,45953145.6,8.19,Closed
48552,19512,63817365.81,9.9,Active
48553,52694,69686654.19,13.08,Active
48554,99066,77187575.32,23.11,Defaulted
48555,54475,71301527.41,19.51,Active
48556,81178,9243347.69,23.38,Active
48557,16530,72638181.92,21.39,Active
48558,92453,64221554.13,21.96,Active
48559,32438,36689887.33,23.87,Active
48560,62452,48591999.59,11.79,Closed
48561,62859,66904721.71,8.9,Closed
48562,33801,79547459.76,17.25,Defaulted
48563,90533,70955320.92,13.99,Defaulted
48564,47880,17595991.19,17.7,Closed
48565,42013,98848069.3,14.88,Active
48566,78691,42507583.13,11.43,Closed
48567,42988,78861082.44,21.67,Active
48568,17748,36864397.78,22.13,Defaulted
48569,40620,96550294.22,9.17,Active
48570,54142,52260189.16,14.94,Closed
48571,1017,24217274.01,15.25,Active
